infant1,infant2,sample1,sample2,NCBI_sample_code1,NCBI_sample_code2,column_distance_on_plate,physical_distance_on_plate,sample_pairs_v1,sample_pairs_v2,infant_pairs,sibling,name,popANI,percent_compared,conANI,coverage_overlap,completeness,contamination,strain_heterogeneity,compared_bases_count,consensus_SNPs,population_SNPs,genome,phylum,genus,species,name1,name2,plate_loc1,plate_loc2
#121,#128,#121D58,#128D37,L3_121_058G1,L3_128_037G1,3.0,3.1622776601683795,#121D58-vs-#128D37,#128D37-vs-#121D58,#121-vs-#128,No,Bacteroides_vulgatus_dasL3_060_000G1_concoct_52.fa,1.0,0.6667817890853576,0.9993868456459352,0.829020691430001,99.25,0.0,0.0,3214525,1971,0,dasL3_060_000G1_concoct_52.fa,Bacteroidetes,Bacteroides,Bacteroides vulgatus,NIHL.delta.fasta-vs-L3_121_058G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,P4,P4
#121,#128,#121D92,#128D37,L3_121_092G1,L3_128_037G1,3.0,3.605551275463989,#121D92-vs-#128D37,#128D37-vs-#121D92,#121-vs-#128,No,Collinsella_phocaeensis_dasL3_121_243G1_maxbin2.maxbin.013.fasta.fa,1.0,0.8529283313457533,0.9994929249512374,0.8869148749867753,99.6,0.0,0.0,1812355,919,0,dasL3_121_243G1_maxbin2.maxbin.013.fasta.fa,Actinobacteria,Collinsella,Collinsella phocaeensis,NIHL.delta.fasta-vs-L3_121_092G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,P4,P4
#121,#128,#121D92,#128D37,L3_121_092G1,L3_128_037G1,3.0,3.605551275463989,#121D92-vs-#128D37,#128D37-vs-#121D92,#121-vs-#128,No,Bifidobacterium_bifidum_dasL2_040_365G1_maxbin2.maxbin.008.fasta.fa,0.9999993586598556,0.6988224442819034,0.9991957594589654,0.7560537860604778,99.54,0.0,0.0,1559235,1254,1,dasL2_040_365G1_maxbin2.maxbin.008.fasta.fa,Actinobacteria,Bifidobacterium,Bifidobacterium bifidum,NIHL.delta.fasta-vs-L3_121_092G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,P4,P4
#121,#128,#121D92,#128D37,L3_121_092G1,L3_128_037G1,3.0,3.605551275463989,#121D92-vs-#128D37,#128D37-vs-#121D92,#121-vs-#128,No,Bacteroides_fragilis_dasL3_105_245G1_maxbin2.maxbin.009.fasta.fa,0.9999996720977122,0.5889513434094839,0.9995655294687426,0.6937243232633618,99.24,0.0,0.0,3049689,1325,1,dasL3_105_245G1_maxbin2.maxbin.009.fasta.fa,Bacteroidetes,Bacteroides,Bacteroides fragilis,NIHL.delta.fasta-vs-L3_121_092G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,P4,P4
#121,#128,#121D92,#128D37,L3_121_092G1,L3_128_037G1,3.0,3.605551275463989,#121D92-vs-#128D37,#128D37-vs-#121D92,#121-vs-#128,No,Bacteroides_vulgatus_dasL3_060_000G1_concoct_52.fa,1.0,0.6667815816575762,0.9993793793420116,0.8347030501178114,99.25,0.0,0.0,3214524,1995,0,dasL3_060_000G1_concoct_52.fa,Bacteroidetes,Bacteroides,Bacteroides vulgatus,NIHL.delta.fasta-vs-L3_121_092G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,P4,P4
#121,#128,#121D122,#128D37,L3_121_122G1,L3_128_037G1,3.0,4.242640687119285,#121D122-vs-#128D37,#128D37-vs-#121D122,#121-vs-#128,No,Collinsella_phocaeensis_dasL3_121_243G1_maxbin2.maxbin.013.fasta.fa,1.0,0.8529283313457533,0.9994945802560756,0.8868709991911659,99.6,0.0,0.0,1812355,916,0,dasL3_121_243G1_maxbin2.maxbin.013.fasta.fa,Actinobacteria,Collinsella,Collinsella phocaeensis,NIHL.delta.fasta-vs-L3_121_122G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,P4,P4
#121,#128,#121D122,#128D37,L3_121_122G1,L3_128_037G1,3.0,4.242640687119285,#121D122-vs-#128D37,#128D37-vs-#121D122,#121-vs-#128,No,Bifidobacterium_bifidum_dasL2_040_365G1_maxbin2.maxbin.008.fasta.fa,0.9999980759795668,0.6988224442819034,0.9991925527582436,0.755081516746787,99.54,0.0,0.0,1559235,1259,3,dasL2_040_365G1_maxbin2.maxbin.008.fasta.fa,Actinobacteria,Bifidobacterium,Bifidobacterium bifidum,NIHL.delta.fasta-vs-L3_121_122G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,P4,P4
#121,#128,#121D243,#128D37,L3_121_243G1,L3_128_037G1,3.0,5.0,#121D243-vs-#128D37,#128D37-vs-#121D243,#121-vs-#128,No,Collinsella_phocaeensis_dasL3_121_243G1_maxbin2.maxbin.013.fasta.fa,0.9999977759961036,0.846435203792058,0.999398406946009,0.8888149623539183,99.6,0.0,0.0,1798558,1082,4,dasL3_121_243G1_maxbin2.maxbin.013.fasta.fa,Actinobacteria,Collinsella,Collinsella phocaeensis,NIHL.delta.fasta-vs-L3_121_243G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,P4,P4
#121,#128,#121D243,#128D37,L3_121_243G1,L3_128_037G1,3.0,5.0,#121D243-vs-#128D37,#128D37-vs-#121D243,#121-vs-#128,No,Bifidobacterium_bifidum_dasL2_040_365G1_maxbin2.maxbin.008.fasta.fa,0.999997434624615,0.6988184106359178,0.9992316700722024,0.7569274869069406,99.54,0.0,0.0,1559226,1198,4,dasL2_040_365G1_maxbin2.maxbin.008.fasta.fa,Actinobacteria,Bifidobacterium,Bifidobacterium bifidum,NIHL.delta.fasta-vs-L3_121_243G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,P4,P4
#121,#128,#121D243,#128D37,L3_121_243G1,L3_128_037G1,3.0,5.0,#121D243-vs-#128D37,#128D37-vs-#121D243,#121-vs-#128,No,Bacteroides_fragilis_dasL3_105_245G1_maxbin2.maxbin.009.fasta.fa,0.9999996615791866,0.5706460277070964,0.9996152155351398,0.6918387091692492,99.24,0.0,0.0,2954901,1137,1,dasL3_105_245G1_maxbin2.maxbin.009.fasta.fa,Bacteroidetes,Bacteroides,Bacteroides fragilis,NIHL.delta.fasta-vs-L3_121_243G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,P4,P4
#121,#128,#121D243,#128D37,L3_121_243G1,L3_128_037G1,3.0,5.0,#121D243-vs-#128D37,#128D37-vs-#121D243,#121-vs-#128,No,Bacteroides_vulgatus_dasL3_060_000G1_concoct_52.fa,1.0,0.6657575107006807,0.9993834097658048,0.8646019987129154,99.25,0.0,0.0,3209587,1979,0,dasL3_060_000G1_concoct_52.fa,Bacteroidetes,Bacteroides,Bacteroides vulgatus,NIHL.delta.fasta-vs-L3_121_243G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,P4,P4
#121,#128,#121D363,#128D37,L3_121_363G1,L3_128_037G1,3.0,5.830951894845301,#121D363-vs-#128D37,#128D37-vs-#121D363,#121-vs-#128,No,Collinsella_phocaeensis_dasL3_121_243G1_maxbin2.maxbin.013.fasta.fa,0.9999950186964924,0.850293336696689,0.9993596257602022,0.8882022257474492,99.6,0.0,0.0,1806756,1157,9,dasL3_121_243G1_maxbin2.maxbin.013.fasta.fa,Actinobacteria,Collinsella,Collinsella phocaeensis,NIHL.delta.fasta-vs-L3_121_363G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,P4,P4
#121,#128,#121D363,#128D37,L3_121_363G1,L3_128_037G1,3.0,5.830951894845301,#121D363-vs-#128D37,#128D37-vs-#121D363,#121-vs-#128,No,Bifidobacterium_bifidum_dasL2_040_365G1_maxbin2.maxbin.008.fasta.fa,0.9999967932231828,0.6988058615150733,0.9992361457621162,0.7564332338925398,99.54,0.0,0.0,1559198,1191,5,dasL2_040_365G1_maxbin2.maxbin.008.fasta.fa,Actinobacteria,Bifidobacterium,Bifidobacterium bifidum,NIHL.delta.fasta-vs-L3_121_363G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,P4,P4
#121,#128,#121D363,#128D37,L3_121_363G1,L3_128_037G1,3.0,5.830951894845301,#121D363-vs-#128D37,#128D37-vs-#121D363,#121-vs-#128,No,Bacteroides_fragilis_dasL3_105_245G1_maxbin2.maxbin.009.fasta.fa,0.9999993441392944,0.5889009394828442,0.9995212216848536,0.6971760316866942,99.24,0.0,0.0,3049428,1460,2,dasL3_105_245G1_maxbin2.maxbin.009.fasta.fa,Bacteroidetes,Bacteroides,Bacteroides fragilis,NIHL.delta.fasta-vs-L3_121_363G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,P4,P4
#121,#128,#121D363,#128D37,L3_121_363G1,L3_128_037G1,3.0,5.830951894845301,#121D363-vs-#128D37,#128D37-vs-#121D363,#121-vs-#128,No,Bacteroides_vulgatus_dasL3_060_000G1_concoct_52.fa,1.0,0.6667481857847667,0.9993230384993854,0.8412610907806691,99.25,0.0,0.0,3214363,2176,0,dasL3_060_000G1_concoct_52.fa,Bacteroidetes,Bacteroides,Bacteroides vulgatus,NIHL.delta.fasta-vs-L3_121_363G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,P4,P4
#122,NC,#122D31,NC4,L3_122_031G1,L3_EC_002P2,2.0,6.324555320336759,#122D31-vs-NC4,NC4-vs-#122D31,#122-vs-NC,No,Clostridium_butyricum_dasL3_123_031G1_maxbin2.maxbin.004.fasta_sub.fa,0.9999997814366736,0.9971723775239976,0.9993701004932318,0.9978704083014304,100.0,0.0,0.0,4575333,2882,1,dasL3_123_031G1_maxbin2.maxbin.004.fasta_sub.fa,Firmicutes,Clostridium,Clostridium butyricum,NIHL.delta.fasta-vs-L3_122_031G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#122,NC,#122D64,NC4,L3_122_064G1,L3_EC_002P2,2.0,5.385164807134504,#122D64-vs-NC4,NC4-vs-#122D64,#122-vs-NC,No,Clostridium_butyricum_dasL3_123_031G1_maxbin2.maxbin.004.fasta_sub.fa,0.9999989053933676,0.9955417107007009,0.9992698973762498,0.9970218380694632,100.0,0.0,0.0,4567851,3335,5,dasL3_123_031G1_maxbin2.maxbin.004.fasta_sub.fa,Firmicutes,Clostridium,Clostridium butyricum,NIHL.delta.fasta-vs-L3_122_064G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#122,NC,#122D92,NC4,L3_122_092G1,L3_EC_002P2,2.0,4.47213595499958,#122D92-vs-NC4,NC4-vs-#122D92,#122-vs-NC,No,Klebsiella_pneumoniae_dasL3_114_016G1_concoct_0.fa,0.999990556624056,0.8195126316790003,0.9987471787914368,0.8987254337968905,100.0,0.33,0.0,4129879,5174,39,dasL3_114_016G1_concoct_0.fa,Proteobacteria,Klebsiella,Klebsiella pneumoniae,NIHL.delta.fasta-vs-L3_122_092G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#123,NC,#123D31,NC4,L3_123_031G1,L3_EC_002P2,2.0,2.0,#123D31-vs-NC4,NC4-vs-#123D31,#123-vs-NC,No,Clostridium_butyricum_dasL3_123_031G1_maxbin2.maxbin.004.fasta_sub.fa,1.0,0.9977048179208584,0.9993614803345556,0.9978657489266548,100.0,0.0,0.0,4577776,2923,0,dasL3_123_031G1_maxbin2.maxbin.004.fasta_sub.fa,Firmicutes,Clostridium,Clostridium butyricum,NIHL.delta.fasta-vs-L3_123_031G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#123,NC,#123D31,NC4,L3_123_031G1,L3_EC_002P2,2.0,2.0,#123D31-vs-NC4,NC4-vs-#123D31,#123-vs-NC,No,Megamonas_funiformis_dasL3_122_031G1_concoct_0.fa,0.9999994822049372,0.7570228600390493,0.9993879662356197,0.9476421744972728,98.73,0.95,0.0,1931266,1182,1,dasL3_122_031G1_concoct_0.fa,Firmicutes,Megamonas,Megamonas funiformis,NIHL.delta.fasta-vs-L3_123_031G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#123,NC,#123D64,NC4,L3_123_064G1,L3_EC_002P2,1.0,7.071067811865476,#123D64-vs-NC4,NC4-vs-#123D64,#123-vs-NC,No,Megamonas_funiformis_dasL3_122_031G1_concoct_0.fa,0.9999979280934472,0.7567574877515206,0.9994115785389848,0.954713342363968,98.73,0.95,0.0,1930589,1136,4,dasL3_122_031G1_concoct_0.fa,Firmicutes,Megamonas,Megamonas funiformis,NIHL.delta.fasta-vs-L3_123_064G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D7,NC4,L3_128_007G1,L3_EC_002P2,1.0,2.23606797749979,#128D7-vs-NC4,NC4-vs-#128D7,#128-vs-NC,No,Klebsiella_oxytoca_dasL3_128_029G1_maxbin2.maxbin.002.fasta.fa,0.9999986307304146,0.9995859674443808,0.999848353393418,0.999843277032242,99.96,0.22,0.0,5842531,886,8,dasL3_128_029G1_maxbin2.maxbin.002.fasta.fa,Proteobacteria,Klebsiella,Klebsiella oxytoca,NIHL.delta.fasta-vs-L3_128_007G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D15,NC4,L3_128_015G1,L3_EC_002P2,1.0,1.4142135623730951,#128D15-vs-NC4,NC4-vs-#128D15,#128-vs-NC,No,Streptococcus_agalactiae_dasL3_128_020G1_maxbin2.maxbin.003.fasta.fa,0.9999975736235408,0.9634447674078824,0.9984320755321286,0.9924525386831046,99.65,0.18,0.0,2060686,3231,5,dasL3_128_020G1_maxbin2.maxbin.003.fasta.fa,Firmicutes,Streptococcus,Streptococcus agalactiae,NIHL.delta.fasta-vs-L3_128_015G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D15,NC4,L3_128_015G1,L3_EC_002P2,1.0,1.4142135623730951,#128D15-vs-NC4,NC4-vs-#128D15,#128-vs-NC,No,Clostridium_perfringens_dasL3_098_053G1_maxbin2.maxbin.001.fasta.fa,0.9999959838752592,0.8477083725796823,0.9993805127587264,0.9894203882693744,100.0,0.0,0.0,2987955,1851,12,dasL3_098_053G1_maxbin2.maxbin.001.fasta.fa,Firmicutes,Clostridium,Clostridium perfringens,NIHL.delta.fasta-vs-L3_128_015G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D20,NC4,L3_128_020G1,L3_EC_002P2,0.0,7.0,#128D20-vs-NC4,NC4-vs-#128D20,#128-vs-NC,No,Streptococcus_agalactiae_dasL3_128_020G1_maxbin2.maxbin.003.fasta.fa,1.0,0.9824767529441908,0.998399157130532,0.9939020241179825,99.65,0.18,0.0,2101393,3364,0,dasL3_128_020G1_maxbin2.maxbin.003.fasta.fa,Firmicutes,Streptococcus,Streptococcus agalactiae,NIHL.delta.fasta-vs-L3_128_020G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D20,NC4,L3_128_020G1,L3_EC_002P2,0.0,7.0,#128D20-vs-NC4,NC4-vs-#128D20,#128-vs-NC,No,Klebsiella_oxytoca_dasL3_128_029G1_maxbin2.maxbin.002.fasta.fa,1.0,0.9925818026532643,0.9998253927542649,0.9927278250623,99.96,0.22,0.0,5801592,1013,0,dasL3_128_029G1_maxbin2.maxbin.002.fasta.fa,Proteobacteria,Klebsiella,Klebsiella oxytoca,NIHL.delta.fasta-vs-L3_128_020G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D20,NC4,L3_128_020G1,L3_EC_002P2,0.0,7.0,#128D20-vs-NC4,NC4-vs-#128D20,#128-vs-NC,No,Clostridium_perfringens_dasL3_098_053G1_maxbin2.maxbin.001.fasta.fa,0.9999929936522488,0.8503545222007612,0.9994011240850876,0.9900354971093316,100.0,0.0,0.0,2997282,1795,21,dasL3_098_053G1_maxbin2.maxbin.001.fasta.fa,Firmicutes,Clostridium,Clostridium perfringens,NIHL.delta.fasta-vs-L3_128_020G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D29,NC4,L3_128_029G1,L3_EC_002P2,0.0,6.0,#128D29-vs-NC4,NC4-vs-#128D29,#128-vs-NC,No,Haemophilus_parainfluenzae_dasL3_128_037G1_concoct_24.fa,0.9999995004338732,0.9994582643889472,0.9998701128070272,0.9996484727170248,99.7,0.0,0.0,2001737,260,1,dasL3_128_037G1_concoct_24.fa,Proteobacteria,Haemophilus,Haemophilus parainfluenzae,NIHL.delta.fasta-vs-L3_128_029G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D29,NC4,L3_128_029G1,L3_EC_002P2,0.0,6.0,#128D29-vs-NC4,NC4-vs-#128D29,#128-vs-NC,No,Streptococcus_agalactiae_dasL3_128_020G1_maxbin2.maxbin.003.fasta.fa,1.0,0.8814758987560272,0.9984130393849466,0.8934325933938483,99.65,0.18,0.0,1885365,2992,0,dasL3_128_020G1_maxbin2.maxbin.003.fasta.fa,Firmicutes,Streptococcus,Streptococcus agalactiae,NIHL.delta.fasta-vs-L3_128_029G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D29,NC4,L3_128_029G1,L3_EC_002P2,0.0,6.0,#128D29-vs-NC4,NC4-vs-#128D29,#128-vs-NC,No,Klebsiella_oxytoca_dasL3_128_029G1_maxbin2.maxbin.002.fasta.fa,0.99999965780841,0.9999534641094512,0.9998973425230026,0.9999652947834168,99.96,0.22,0.0,5844679,600,2,dasL3_128_029G1_maxbin2.maxbin.002.fasta.fa,Proteobacteria,Klebsiella,Klebsiella oxytoca,NIHL.delta.fasta-vs-L3_128_029G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D29,NC4,L3_128_029G1,L3_EC_002P2,0.0,6.0,#128D29-vs-NC4,NC4-vs-#128D29,#128-vs-NC,No,Clostridium_perfringens_dasL3_098_053G1_maxbin2.maxbin.001.fasta.fa,0.9999976533565048,0.8462980573908346,0.999437811265498,0.988521389369792,100.0,0.0,0.0,2982984,1677,7,dasL3_098_053G1_maxbin2.maxbin.001.fasta.fa,Firmicutes,Clostridium,Clostridium perfringens,NIHL.delta.fasta-vs-L3_128_029G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D37,NC4,L3_128_037G1,L3_EC_002P2,0.0,5.0,#128D37-vs-NC4,NC4-vs-#128D37,#128-vs-NC,No,Haemophilus_parainfluenzae_dasL3_128_037G1_concoct_24.fa,1.0,0.8565434172382768,0.9995202576035964,0.8592263190375388,99.7,0.0,0.0,1715504,823,0,dasL3_128_037G1_concoct_24.fa,Proteobacteria,Haemophilus,Haemophilus parainfluenzae,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D37,NC4,L3_128_037G1,L3_EC_002P2,0.0,5.0,#128D37-vs-NC4,NC4-vs-#128D37,#128-vs-NC,No,Klebsiella_oxytoca_dasL3_128_029G1_maxbin2.maxbin.002.fasta.fa,1.0,0.9888818571789568,0.9991555313647174,0.9892310429423602,99.96,0.22,0.0,5779966,4881,0,dasL3_128_029G1_maxbin2.maxbin.002.fasta.fa,Proteobacteria,Klebsiella,Klebsiella oxytoca,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D37,NC4,L3_128_037G1,L3_EC_002P2,0.0,5.0,#128D37-vs-NC4,NC4-vs-#128D37,#128-vs-NC,No,Clostridium_perfringens_dasL3_098_053G1_maxbin2.maxbin.001.fasta.fa,1.0,0.7606257362236803,0.9990264866499988,0.8911147391695641,100.0,0.0,0.0,2681011,2610,0,dasL3_098_053G1_maxbin2.maxbin.001.fasta.fa,Firmicutes,Clostridium,Clostridium perfringens,NIHL.delta.fasta-vs-L3_128_037G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D43,NC4,L3_128_043G1,L3_EC_002P2,0.0,4.0,#128D43-vs-NC4,NC4-vs-#128D43,#128-vs-NC,No,Klebsiella_variicola_dasL3_128_054G1_concoct_10.fa,1.0,0.5471102776000946,0.9992931706991032,0.5611386354073391,99.68,0.07,0.0,2887543,2041,0,dasL3_128_054G1_concoct_10.fa,Proteobacteria,Klebsiella,Klebsiella variicola,NIHL.delta.fasta-vs-L3_128_043G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D43,NC4,L3_128_043G1,L3_EC_002P2,0.0,4.0,#128D43-vs-NC4,NC4-vs-#128D43,#128-vs-NC,No,Streptococcus_agalactiae_dasL3_128_020G1_maxbin2.maxbin.003.fasta.fa,0.9999976279765928,0.9855213469897464,0.9984373109793848,0.988938256385674,99.65,0.18,0.0,2107905,3294,5,dasL3_128_020G1_maxbin2.maxbin.003.fasta.fa,Firmicutes,Streptococcus,Streptococcus agalactiae,NIHL.delta.fasta-vs-L3_128_043G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D43,NC4,L3_128_043G1,L3_EC_002P2,0.0,4.0,#128D43-vs-NC4,NC4-vs-#128D43,#128-vs-NC,No,Staphylococcus_aureus_dasL3_131_000G1_concoct_39.fa,0.9999995056631232,0.7568084862012061,0.9996183719311568,0.805842617173359,99.37,0.1,50.0,2022912,772,1,dasL3_131_000G1_concoct_39.fa,Firmicutes,Staphylococcus,Staphylococcus aureus,NIHL.delta.fasta-vs-L3_128_043G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D54,NC4,L3_128_054G1,L3_EC_002P2,0.0,3.0,#128D54-vs-NC4,NC4-vs-#128D54,#128-vs-NC,No,Klebsiella_variicola_dasL3_128_054G1_concoct_10.fa,1.0,0.9999045058099878,0.9994394865256956,0.9999047270641906,99.68,0.07,0.0,5277304,2958,0,dasL3_128_054G1_concoct_10.fa,Proteobacteria,Klebsiella,Klebsiella variicola,NIHL.delta.fasta-vs-L3_128_054G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D54,NC4,L3_128_054G1,L3_EC_002P2,0.0,3.0,#128D54-vs-NC4,NC4-vs-#128D54,#128-vs-NC,No,Streptococcus_agalactiae_dasL3_128_020G1_maxbin2.maxbin.003.fasta.fa,1.0,0.9765843974840956,0.9984096055611144,0.9892901106188904,99.65,0.18,0.0,2088790,3322,0,dasL3_128_020G1_maxbin2.maxbin.003.fasta.fa,Firmicutes,Streptococcus,Streptococcus agalactiae,NIHL.delta.fasta-vs-L3_128_054G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D54,NC4,L3_128_054G1,L3_EC_002P2,0.0,3.0,#128D54-vs-NC4,NC4-vs-#128D54,#128-vs-NC,No,Staphylococcus_aureus_dasL3_131_000G1_concoct_39.fa,0.9999993556991632,0.5806578571773294,0.9997004001108196,0.7404646228156787,99.37,0.1,50.0,1552070,465,1,dasL3_131_000G1_concoct_39.fa,Firmicutes,Staphylococcus,Staphylococcus aureus,NIHL.delta.fasta-vs-L3_128_054G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D70,NC4,L3_128_070G1,L3_EC_002P2,0.0,2.0,#128D70-vs-NC4,NC4-vs-#128D70,#128-vs-NC,No,Escherichia_coli_dasL3_128_070G1_maxbin2.maxbin.002.fasta.fa,1.0,0.9985116282535428,0.9981997251082848,0.9985723152229444,99.36,0.18,75.0,4288234,7720,0,dasL3_128_070G1_maxbin2.maxbin.002.fasta.fa,Proteobacteria,Escherichia,Escherichia coli,NIHL.delta.fasta-vs-L3_128_070G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D70,NC4,L3_128_070G1,L3_EC_002P2,0.0,2.0,#128D70-vs-NC4,NC4-vs-#128D70,#128-vs-NC,No,Klebsiella_variicola_dasL3_128_054G1_concoct_10.fa,0.999999242027886,0.9998921900910378,0.999445732891764,0.999929726268068,99.68,0.07,0.0,5277239,2925,4,dasL3_128_054G1_concoct_10.fa,Proteobacteria,Klebsiella,Klebsiella variicola,NIHL.delta.fasta-vs-L3_128_070G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D70,NC4,L3_128_070G1,L3_EC_002P2,0.0,2.0,#128D70-vs-NC4,NC4-vs-#128D70,#128-vs-NC,No,Veillonella_parvula_dasL3_128_070G1_concoct_9.fa,1.0,0.8654801092786044,0.9997288653797743,0.8725019496028139,100.0,0.0,0.0,1855167,503,0,dasL3_128_070G1_concoct_9.fa,Firmicutes,Veillonella,Veillonella parvula,NIHL.delta.fasta-vs-L3_128_070G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D70,NC4,L3_128_070G1,L3_EC_002P2,0.0,2.0,#128D70-vs-NC4,NC4-vs-#128D70,#128-vs-NC,No,Clostridioides_difficile_dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,1.0,0.9751856702626818,0.9995366378779444,0.9882953047368394,98.75,0.08,0.0,4059460,1881,0,dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,Firmicutes,Clostridioides,Clostridioides difficile,NIHL.delta.fasta-vs-L3_128_070G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
#128,NC,#128D124,NC4,L3_128_124G1,L3_EC_002P2,0.0,1.0,#128D124-vs-NC4,NC4-vs-#128D124,#128-vs-NC,No,Klebsiella_variicola_dasL3_128_054G1_concoct_10.fa,0.9999996209352892,0.9996847175948804,0.9994113125039802,0.9997686440957472,99.68,0.07,0.0,5276144,3106,2,dasL3_128_054G1_concoct_10.fa,Proteobacteria,Klebsiella,Klebsiella variicola,NIHL.delta.fasta-vs-L3_128_124G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_002P2.shrink.sort.bam,P4,P4
